#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:68224
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
PGA_scaffold_1__3_contigs__length_68588310	4413415	68588312	2733117	0.155418	3.79752e-12	2.59082e-07	True
PGA_scaffold_2__3_contigs__length_39821804	23024500	39821807	2733254	-0.124694	3.00096e-05	1	False
PGA_scaffold_8__2_contigs__length_24293693	3279663	24293695	2733290	0.121838	1.01212e-06	0.0690507	False
PGA_scaffold_5__3_contigs__length_33547463	21292486	33547464	2733346	0.007525	0.789953	1	False
PGA_scaffold_5__3_contigs__length_33547463	21051877	33547464	2733914	0.0563847	0.0580458	1	False
PGA_scaffold_9__2_contigs__length_24672620	23578447	24672622	2733967	0.14448	4.93193e-07	0.0336476	True
PGA_scaffold_9__2_contigs__length_24672620	9708323	24672622	2734080	0.00426576	0.931609	1	False
PGA_scaffold_3__2_contigs__length_37134422	9756394	37134424	2734108	0.134175	2.55068e-09	0.000174018	True
PGA_scaffold_5__3_contigs__length_33547463	19360126	33547464	2734153	0.142198	1.37697e-10	9.39426e-06	True
PGA_scaffold_2__3_contigs__length_39821804	17625100	39821807	2734235	-0.0449007	0.123	1	False
PGA_scaffold_6__2_contigs__length_31822043	3546793	31822045	2734459	0.0905684	0.00302149	1	False
PGA_scaffold_3__2_contigs__length_37134422	21081957	37134424	2734501	0.129296	1.3738e-09	9.37261e-05	True
PGA_scaffold_11__2_contigs__length_17094816	4091322	17094818	2734838	0.0421208	0.147247	1	False
PGA_scaffold_5__3_contigs__length_33547463	6622062	33547464	2735023	0.125356	6.26679e-06	0.427545	False
PGA_scaffold_5__3_contigs__length_33547463	13405128	33547464	2735206	0.117572	6.94596e-06	0.473881	False
PGA_scaffold_2__3_contigs__length_39821804	5954169	39821807	2735231	-0.0412101	0.122122	1	False
PGA_scaffold_1__3_contigs__length_68588310	18613875	68588312	2735399	0.0925239	0.000341291	1	False
PGA_scaffold_6__2_contigs__length_31822043	14217305	31822045	2735535	0.138153	1.51661e-08	0.00103469	True
PGA_scaffold_12__3_contigs__length_13210736	1178901	13210738	2736162	0.124982	1.32908e-07	0.00906751	True
PGA_scaffold_10__1_contigs__length_24013043	21574939	24013044	2736362	0.100768	0.000110224	1	False
PGA_scaffold_10__1_contigs__length_24013043	12579140	24013044	2736504	0.117352	4.78353e-06	0.326352	False
PGA_scaffold_1__3_contigs__length_68588310	8415837	68588312	2736535	0.118617	7.47543e-07	0.0510004	False
PGA_scaffold_1__3_contigs__length_68588310	60987138	68588312	2736883	0.100452	0.000142966	1	False
PGA_scaffold_1__3_contigs__length_68588310	32734841	68588312	2737151	0.0954093	0.000932572	1	False
PGA_scaffold_7__2_contigs__length_31062125	7919016	31062127	2737308	0.0260643	0.413428	1	False
PGA_scaffold_1__3_contigs__length_68588310	17599091	68588312	2737317	0.14657	1.19641e-08	0.000816235	True
PGA_scaffold_11__2_contigs__length_17094816	10533555	17094818	2737329	0.0666513	0.0167389	1	False
PGA_scaffold_4__2_contigs__length_36220498	8740550	36220500	2737545	0.153174	2.09497e-11	1.42927e-06	True
PGA_scaffold_7__2_contigs__length_31062125	20683677	31062127	2738223	0.103864	4.51942e-05	1	False
PGA_scaffold_7__2_contigs__length_31062125	4025472	31062127	2738389	0.0730451	0.0121381	1	False
PGA_scaffold_7__2_contigs__length_31062125	22508860	31062127	2738429	0.102695	8.24323e-05	1	False
PGA_scaffold_10__1_contigs__length_24013043	21813693	24013044	2738432	0.136083	1.33795e-07	0.009128	True
PGA_scaffold_4__2_contigs__length_36220498	14791832	36220500	2738670	0.132028	1.19413e-09	8.14682e-05	True
PGA_scaffold_11__2_contigs__length_17094816	4091322	17094818	2739226	0.0403282	0.197747	1	False
PGA_scaffold_4__2_contigs__length_36220498	27745164	36220500	2739594	0.131021	1.00059e-05	0.682644	False
PGA_scaffold_5__3_contigs__length_33547463	28539905	33547464	2739641	0.100892	0.000217638	1	False
PGA_scaffold_4__2_contigs__length_36220498	22349611	36220500	2739674	0.123602	1.31242e-05	0.895384	False
PGA_scaffold_11__2_contigs__length_17094816	16311143	17094818	2739921	0.0692492	0.0237911	1	False
PGA_scaffold_5__3_contigs__length_33547463	10804738	33547464	2740003	0.0636701	0.0380662	1	False
PGA_scaffold_6__2_contigs__length_31822043	22425993	31822045	2740021	0.150251	1.31985e-09	9.00457e-05	True
PGA_scaffold_9__2_contigs__length_24672620	8313989	24672622	2740107	0.0441914	0.128151	1	False
PGA_scaffold_7__2_contigs__length_31062125	21539566	31062127	2742089	0.0827174	0.00671453	1	False
PGA_scaffold_5__3_contigs__length_33547463	24956561	33547464	2742179	0.0131424	0.695703	1	False
PGA_scaffold_1__3_contigs__length_68588310	45409572	68588312	2742444	0.11045	1.79153e-05	1	False
PGA_scaffold_5__3_contigs__length_33547463	20206626	33547464	2742566	0.142639	1.42045e-09	9.69088e-05	True
PGA_scaffold_5__3_contigs__length_33547463	33468408	33547464	2742868	0.0545251	0.0765263	1	False
PGA_scaffold_1__3_contigs__length_68588310	54969767	68588312	2742919	0.0337427	0.142304	1	False
PGA_scaffold_10__1_contigs__length_24013043	240521	24013044	2743002	0.119691	7.92514e-05	1	False
PGA_scaffold_4__2_contigs__length_36220498	12432227	36220500	2743129	0.0216643	0.435177	1	False
PGA_scaffold_2__3_contigs__length_39821804	20420647	39821807	2743238	-0.0628169	0.0130765	1	False
PGA_scaffold_10__1_contigs__length_24013043	14397428	24013044	2743594	0.00698818	0.810985	1	False
PGA_scaffold_1__3_contigs__length_68588310	47416419	68588312	2744003	0.0680701	0.0198772	1	False
PGA_scaffold_6__2_contigs__length_31822043	27187402	31822045	2744085	0.0975469	0.000110975	1	False
PGA_scaffold_1__3_contigs__length_68588310	57992153	68588312	2744315	0.0978057	0.00117278	1	False
PGA_scaffold_6__2_contigs__length_31822043	13203251	31822045	2744798	0.0595865	0.0298755	1	False
PGA_scaffold_1__3_contigs__length_68588310	18340363	68588312	2744996	0.0876542	0.00253947	1	False
PGA_scaffold_9__2_contigs__length_24672620	22915334	24672622	2745110	0.0125001	0.621288	1	False
PGA_scaffold_2__3_contigs__length_39821804	17363852	39821807	2745924	0.050451	0.0437694	1	False
PGA_scaffold_5__3_contigs__length_33547463	19242951	33547464	2745995	0.109549	3.34312e-05	1	False
PGA_scaffold_7__2_contigs__length_31062125	7886518	31062127	2746090	0.084347	0.00577178	1	False
PGA_scaffold_7__2_contigs__length_31062125	19283097	31062127	2746177	0.139418	5.37755e-10	3.66878e-05	True
PGA_scaffold_4__2_contigs__length_36220498	29323620	36220500	2746185	0.103366	0.000569471	1	False
PGA_scaffold_7__2_contigs__length_31062125	21942098	31062127	2746402	0.0685877	0.0237973	1	False
PGA_scaffold_5__3_contigs__length_33547463	6725321	33547464	2746529	0.0798992	0.00496716	1	False
PGA_scaffold_1__3_contigs__length_68588310	1775811	68588312	2746534	0.0799758	0.00769537	1	False
PGA_scaffold_5__3_contigs__length_33547463	32778732	33547464	2746774	0.118914	7.00431e-06	0.477862	False
PGA_scaffold_6__2_contigs__length_31822043	5091831	31822045	2747079	0.141978	3.05004e-11	2.08086e-06	True
PGA_scaffold_3__2_contigs__length_37134422	21896750	37134424	2747763	0.0435491	0.161791	1	False
PGA_scaffold_12__3_contigs__length_13210736	5792083	13210738	2748139	0.0902808	0.00056371	1	False
PGA_scaffold_7__2_contigs__length_31062125	26720452	31062127	2748159	0.128788	1.17656e-07	0.00802697	True
PGA_scaffold_7__2_contigs__length_31062125	17205392	31062127	2748189	0.0153088	0.453204	1	False
PGA_scaffold_1__3_contigs__length_68588310	15178651	68588312	2748285	0.13847	7.4985e-09	0.000511578	True
PGA_scaffold_4__2_contigs__length_36220498	10350291	36220500	2748365	0.0558	0.0595323	1	False
PGA_scaffold_4__2_contigs__length_36220498	28507638	36220500	2748452	0.128471	2.08918e-07	0.0142532	True
PGA_scaffold_9__2_contigs__length_24672620	17778400	24672622	2748649	0.0793624	0.00655107	1	False
PGA_scaffold_4__2_contigs__length_36220498	26154392	36220500	2748880	0.151861	1.714e-09	0.000116936	True
PGA_scaffold_10__1_contigs__length_24013043	3700060	24013044	2748884	0.144442	2.43953e-11	1.66434e-06	True
PGA_scaffold_6__2_contigs__length_31822043	3546793	31822045	2749296	0.0620692	0.0332956	1	False
PGA_scaffold_5__3_contigs__length_33547463	27965856	33547464	2749302	0.0357557	0.220097	1	False
PGA_scaffold_7__2_contigs__length_31062125	18863291	31062127	2749407	0.12225	1.73248e-07	0.0118196	True
PGA_scaffold_7__2_contigs__length_31062125	2711759	31062127	2749439	0.106596	3.34894e-05	1	False
PGA_scaffold_5__3_contigs__length_33547463	1502575	33547464	2749798	0.0795253	0.00245085	1	False
PGA_scaffold_8__2_contigs__length_24293693	5327442	24293695	2750332	0.108849	0.000184557	1	False
PGA_scaffold_7__2_contigs__length_31062125	16344172	31062127	2750844	0.102551	0.000167734	1	False
PGA_scaffold_1__3_contigs__length_68588310	41918943	68588312	2751572	0.050892	0.098187	1	False
PGA_scaffold_3__2_contigs__length_37134422	36705116	37134424	2752107	0.0715881	0.0184721	1	False
PGA_scaffold_4__2_contigs__length_36220498	354144	36220500	2752150	0.107085	4.53873e-05	1	False
PGA_scaffold_7__2_contigs__length_31062125	25831358	31062127	2752293	0.0489844	0.114907	1	False
PGA_scaffold_13__1_contigs__length_14207122	13688340	14207123	2752311	0.144518	2.18618e-09	0.00014915	True
PGA_scaffold_4__2_contigs__length_36220498	4204962	36220500	2752462	0.114763	1.56803e-06	0.106977	False
PGA_scaffold_9__2_contigs__length_24672620	7479018	24672622	2752615	0.170007	3.73094e-11	2.54539e-06	True
PGA_scaffold_1__3_contigs__length_68588310	51617129	68588312	2752630	0.123956	4.99701e-08	0.00340916	True
PGA_scaffold_9__2_contigs__length_24672620	4596783	24672622	2752738	0.0921213	0.00205169	1	False
PGA_scaffold_1__3_contigs__length_68588310	23708342	68588312	2752857	0.0753267	0.0139304	1	False
PGA_scaffold_1__3_contigs__length_68588310	51997552	68588312	2753174	0.0172835	0.410924	1	False
PGA_scaffold_6__2_contigs__length_31822043	9610927	31822045	2753457	0.0827845	0.00659635	1	False
PGA_scaffold_2__3_contigs__length_39821804	1359901	39821807	2753498	-0.011369	0.72216	1	False
PGA_scaffold_3__2_contigs__length_37134422	17725670	37134424	2753552	0.0436066	0.140809	1	False
PGA_scaffold_5__3_contigs__length_33547463	8975082	33547464	2753947	0.0257959	0.186255	1	False
PGA_scaffold_8__2_contigs__length_24293693	3952090	24293695	2754098	0.0661625	0.0157837	1	False
PGA_scaffold_8__2_contigs__length_24293693	11601208	24293695	2754596	-0.000766873	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	31170035	68588312	2754605	0.125615	3.0747e-08	0.00209768	True
PGA_scaffold_5__3_contigs__length_33547463	29438603	33547464	2755716	0.0393217	0.141568	1	False
PGA_scaffold_1__3_contigs__length_68588310	65866103	68588312	2756013	0.138201	7.10666e-09	0.000484845	True
PGA_scaffold_4__2_contigs__length_36220498	17665925	36220500	2756738	0.0871845	0.00110922	1	False
PGA_scaffold_8__2_contigs__length_24293693	11873779	24293695	2756993	0.121886	5.9551e-07	0.0406281	True
PGA_scaffold_8__2_contigs__length_24293693	17128133	24293695	2757202	0.0646095	0.030788	1	False
PGA_scaffold_2__3_contigs__length_39821804	35423764	39821807	2758789	-0.0735149	0.0155024	1	False
PGA_scaffold_2__3_contigs__length_39821804	5730538	39821807	2758816	-0.0956489	0.000467873	1	False
PGA_scaffold_6__2_contigs__length_31822043	13779776	31822045	2759084	0.120275	7.41597e-05	1	False
PGA_scaffold_12__3_contigs__length_13210736	10820715	13210738	2759182	0.0424755	0.17329	1	False
PGA_scaffold_2__3_contigs__length_39821804	23012751	39821807	2759396	-0.109395	0.000324221	1	False
PGA_scaffold_5__3_contigs__length_33547463	9143609	33547464	2759663	0.0648204	0.0169148	1	False
PGA_scaffold_1__3_contigs__length_68588310	26337448	68588312	2759665	0.118818	1.26278e-05	0.861518	False
PGA_scaffold_2__3_contigs__length_39821804	24321867	39821807	2759708	-0.146848	5.08388e-07	0.0346843	True
PGA_scaffold_8__2_contigs__length_24293693	23097910	24293695	2760481	0.069297	0.00635449	1	False
PGA_scaffold_7__2_contigs__length_31062125	3374999	31062127	2760567	-0.0206578	0.505848	1	False
PGA_scaffold_8__2_contigs__length_24293693	22428876	24293695	2760622	0.0613503	0.0466581	1	False
PGA_scaffold_6__2_contigs__length_31822043	22186293	31822045	2760696	0.100576	0.000265193	1	False
PGA_scaffold_10__1_contigs__length_24013043	95516	24013044	2760904	0.0576597	0.0359784	1	False
PGA_scaffold_1__3_contigs__length_68588310	51011413	68588312	2761202	0.072192	0.0115925	1	False
PGA_scaffold_8__2_contigs__length_24293693	12555441	24293695	2761223	0.157076	1.99263e-12	1.35945e-07	True
PGA_scaffold_5__3_contigs__length_33547463	11465409	33547464	2761310	0.151938	1.68038e-08	0.00114642	True
PGA_scaffold_1__3_contigs__length_68588310	19538793	68588312	2761550	0.17366	1.66533e-15	1.13616e-10	True
PGA_scaffold_1__3_contigs__length_68588310	1509079	68588312	2761744	0.135738	9.73262e-09	0.000663999	True
PGA_scaffold_12__3_contigs__length_13210736	339178	13210738	2761852	0.11113	5.47979e-06	0.373853	False
PGA_scaffold_6__2_contigs__length_31822043	15203236	31822045	2762008	0.0417661	0.0707656	1	False
PGA_scaffold_6__2_contigs__length_31822043	27247546	31822045	2762348	0.0744543	0.00616291	1	False
PGA_scaffold_3__2_contigs__length_37134422	10966623	37134424	2762500	0.00962432	0.69402	1	False
PGA_scaffold_9__2_contigs__length_24672620	6923750	24672622	2762630	0.0493007	0.0408003	1	False
PGA_scaffold_9__2_contigs__length_24672620	22915341	24672622	2763529	0.0179545	0.580512	1	False
PGA_scaffold_5__3_contigs__length_33547463	28534186	33547464	2763607	0.104573	8.03492e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	8782949	31822045	2763870	0.1336	1.70113e-06	0.116058	False
PGA_scaffold_2__3_contigs__length_39821804	6679347	39821807	2764795	-0.104765	2.23852e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	11661799	31822045	2764909	0.135594	7.54684e-08	0.00514876	True
PGA_scaffold_1__3_contigs__length_68588310	31807860	68588312	2764930	0.147615	2.93234e-10	2.00056e-05	True
PGA_scaffold_5__3_contigs__length_33547463	22569992	33547464	2764992	0.134079	1.56777e-08	0.0010696	True
PGA_scaffold_1__3_contigs__length_68588310	20723723	68588312	2765140	0.136936	8.487e-08	0.00579017	True
PGA_scaffold_3__2_contigs__length_37134422	25317716	37134424	2765516	0.105503	0.000147809	1	False
PGA_scaffold_1__3_contigs__length_68588310	7791418	68588312	2765525	0.137032	2.57439e-08	0.00175635	True
PGA_scaffold_4__2_contigs__length_36220498	22349748	36220500	2765560	0.000690177	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	43194098	68588312	2765622	0.0306464	0.167048	1	False
PGA_scaffold_1__3_contigs__length_68588310	48393251	68588312	2765837	0.0609956	0.0375167	1	False
PGA_scaffold_12__3_contigs__length_13210736	10820715	13210738	2766458	0.0401269	0.130202	1	False
PGA_scaffold_4__2_contigs__length_36220498	351913	36220500	2766608	-0.000191718	1	1	False
PGA_scaffold_6__2_contigs__length_31822043	9611064	31822045	2766664	0.136111	9.09013e-07	0.0620165	False
PGA_scaffold_3__2_contigs__length_37134422	16490667	37134424	2767463	0.066728	0.0211539	1	False
PGA_scaffold_7__2_contigs__length_31062125	28861838	31062127	2767547	0.0208207	0.521301	1	False
PGA_scaffold_5__3_contigs__length_33547463	21096446	33547464	2767718	0.0919967	0.0017084	1	False
PGA_scaffold_6__2_contigs__length_31822043	9558839	31822045	2768225	0.107986	2.4378e-05	1	False
PGA_scaffold_5__3_contigs__length_33547463	33468408	33547464	2769106	0.00784133	0.784058	1	False
PGA_scaffold_4__2_contigs__length_36220498	22349611	36220500	2769219	-0.00214726	0.990075	1	False
PGA_scaffold_12__3_contigs__length_13210736	12628795	13210738	2770113	0.0892838	0.00118542	1	False
PGA_scaffold_7__2_contigs__length_31062125	16311023	31062127	2770842	0.0793815	0.00787522	1	False
PGA_scaffold_5__3_contigs__length_33547463	21292623	33547464	2771016	0.0839924	0.0044798	1	False
PGA_scaffold_7__2_contigs__length_31062125	3457523	31062127	2771041	0.142055	2.70833e-06	0.184773	False
PGA_scaffold_2__3_contigs__length_39821804	35942246	39821807	2771063	-0.11576	9.58203e-08	0.00653725	True
PGA_scaffold_1__3_contigs__length_68588310	17594005	68588312	2771121	0.0281732	0.324962	1	False
PGA_scaffold_9__2_contigs__length_24672620	17310509	24672622	2771128	0.105034	2.26164e-05	1	False
PGA_scaffold_10__1_contigs__length_24013043	13648077	24013044	2771267	0.0844525	0.00508674	1	False
PGA_scaffold_4__2_contigs__length_36220498	8003922	36220500	2771304	-0.0169864	0.489301	1	False
PGA_scaffold_10__1_contigs__length_24013043	22921754	24013044	2771336	0.125423	4.77136e-07	0.0325521	True
PGA_scaffold_5__3_contigs__length_33547463	13404991	33547464	2772291	0.09655	0.000310001	1	False
PGA_scaffold_9__2_contigs__length_24672620	3310333	24672622	2772644	-0.00332634	0.939133	1	False
PGA_scaffold_1__3_contigs__length_68588310	66921075	68588312	2772716	0.132037	1.32466e-06	0.0903738	False
PGA_scaffold_7__2_contigs__length_31062125	16556322	31062127	2772868	0.0266586	0.369663	1	False
PGA_scaffold_5__3_contigs__length_33547463	18337414	33547464	2773344	0.15049	6.12077e-12	4.17583e-07	True
PGA_scaffold_5__3_contigs__length_33547463	23675239	33547464	2773571	0.121205	2.42909e-06	0.165722	False
PGA_scaffold_10__1_contigs__length_24013043	12579277	24013044	2773891	-0.0207153	0.340384	1	False
PGA_scaffold_5__3_contigs__length_33547463	14300885	33547464	2773924	0.100988	0.000141343	1	False
PGA_scaffold_13__1_contigs__length_14207122	9066486	14207123	2774145	0.0449966	0.128787	1	False
PGA_scaffold_4__2_contigs__length_36220498	6501361	36220500	2774545	-0.0124905	0.712882	1	False
PGA_scaffold_8__2_contigs__length_24293693	14885081	24293695	2774639	0.0893317	0.00101586	1	False
PGA_scaffold_6__2_contigs__length_31822043	12524536	31822045	2774653	0.0459265	0.108449	1	False
PGA_scaffold_6__2_contigs__length_31822043	7304736	31822045	2774667	0.0896769	0.00167807	1	False
PGA_scaffold_12__3_contigs__length_13210736	5074028	13210738	2775062	0.0780682	0.0066595	1	False
PGA_scaffold_3__2_contigs__length_37134422	12353287	37134424	2775073	0.106615	0.000462494	1	False
PGA_scaffold_1__3_contigs__length_68588310	46120813	68588312	2775424	0.0789022	0.00837261	1	False
PGA_scaffold_2__3_contigs__length_39821804	1303964	39821807	2775679	-0.125548	2.75317e-05	1	False
PGA_scaffold_1__3_contigs__length_68588310	19223054	68588312	2775903	0.146761	6.21868e-10	4.24263e-05	True
PGA_scaffold_2__3_contigs__length_39821804	23012751	39821807	2775978	-0.0544196	0.00521447	1	False
PGA_scaffold_1__3_contigs__length_68588310	8446075	68588312	2776078	0.0595673	0.015784	1	False
PGA_scaffold_1__3_contigs__length_68588310	18340500	68588312	2776217	0.0566244	0.0636728	1	False
PGA_scaffold_3__2_contigs__length_37134422	23379024	37134424	2776586	0.128596	9.04493e-07	0.0617081	False
PGA_scaffold_9__2_contigs__length_24672620	18917814	24672622	2776654	0.0536815	0.0609996	1	False
PGA_scaffold_9__2_contigs__length_24672620	7479155	24672622	2777433	0.0431177	0.135677	1	False
PGA_scaffold_1__3_contigs__length_68588310	48527352	68588312	2777720	0.0525695	0.0898323	1	False
PGA_scaffold_4__2_contigs__length_36220498	35020251	36220500	2778201	0.0791419	0.00620535	1	False
PGA_scaffold_4__2_contigs__length_36220498	12458736	36220500	2778703	0.0138134	0.619535	1	False
PGA_scaffold_6__2_contigs__length_31822043	6294744	31822045	2778969	0.135249	3.506e-09	0.000239193	True
PGA_scaffold_4__2_contigs__length_36220498	12510675	36220500	2779152	0.0768604	0.0121303	1	False
PGA_scaffold_4__2_contigs__length_36220498	7052841	36220500	2779175	0.154296	9.12248e-12	6.22372e-07	True
PGA_scaffold_5__3_contigs__length_33547463	22336990	33547464	2779545	0.0522149	0.0785502	1	False
PGA_scaffold_10__1_contigs__length_24013043	20039413	24013044	2780646	0.105791	3.31917e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	25248467	31822045	2780852	0.0973552	0.000301828	1	False
PGA_scaffold_12__3_contigs__length_13210736	1199674	13210738	2781233	0.0212521	0.420036	1	False
PGA_scaffold_9__2_contigs__length_24672620	874056	24672622	2781335	0.0875967	0.000594975	1	False
PGA_scaffold_6__2_contigs__length_31822043	706727	31822045	2781531	0.0869449	0.00221174	1	False
PGA_scaffold_9__2_contigs__length_24672620	23164076	24672622	2781580	0.095994	0.000804927	1	False
PGA_scaffold_10__1_contigs__length_24013043	9217065	24013044	2781740	0.158763	2.65083e-10	1.8085e-05	True
PGA_scaffold_13__1_contigs__length_14207122	2539935	14207123	2781802	0.0940385	0.000499766	1	False
PGA_scaffold_2__3_contigs__length_39821804	39483733	39821807	2782061	-0.0560396	0.037188	1	False
PGA_scaffold_13__1_contigs__length_14207122	9066629	14207123	2782114	0.0729206	0.0133839	1	False
PGA_scaffold_6__2_contigs__length_31822043	12030863	31822045	2782293	0.0329278	0.253355	1	False
PGA_scaffold_6__2_contigs__length_31822043	14672473	31822045	2782509	0.0889004	0.00267118	1	False
PGA_scaffold_7__2_contigs__length_31062125	17205529	31062127	2782678	0.131865	6.58255e-07	0.0449088	True
PGA_scaffold_7__2_contigs__length_31062125	12866139	31062127	2782694	0.00654723	0.837188	1	False
PGA_scaffold_6__2_contigs__length_31822043	22199216	31822045	2783053	0.128615	2.58972e-08	0.00176681	True
PGA_scaffold_7__2_contigs__length_31062125	9472882	31062127	2783500	0.114227	1.47749e-06	0.1008	False
PGA_scaffold_9__2_contigs__length_24672620	22982883	24672622	2783620	0.0933387	0.00154032	1	False
PGA_scaffold_5__3_contigs__length_33547463	20582952	33547464	2783834	0.143981	1.9497e-09	0.000133016	True
PGA_scaffold_10__1_contigs__length_24013043	8096361	24013044	2784469	0.133811	1.48554e-08	0.00101349	True
PGA_scaffold_7__2_contigs__length_31062125	13608321	31062127	2784611	-0.00915461	0.705483	1	False
PGA_scaffold_4__2_contigs__length_36220498	32694871	36220500	2784631	0.100336	0.000535507	1	False
PGA_scaffold_5__3_contigs__length_33547463	4562361	33547464	2784721	0.113987	1.32377e-05	0.903132	False
PGA_scaffold_7__2_contigs__length_31062125	4268555	31062127	2785205	0.154612	2.5252e-12	1.72279e-07	True
PGA_scaffold_12__3_contigs__length_13210736	12616180	13210738	2785249	0.118234	1.65429e-05	1	False
PGA_scaffold_9__2_contigs__length_24672620	4596646	24672622	2785313	0.104717	3.25728e-05	1	False
PGA_scaffold_2__3_contigs__length_39821804	39372407	39821807	2785664	-0.0688273	0.0150122	1	False
PGA_scaffold_7__2_contigs__length_31062125	3457386	31062127	2786527	0.116057	0.000127128	1	False
PGA_scaffold_1__3_contigs__length_68588310	19142022	68588312	2786880	0.0920829	0.00248098	1	False
PGA_scaffold_1__3_contigs__length_68588310	13040647	68588312	2787030	0.0802251	0.00870118	1	False
PGA_scaffold_6__2_contigs__length_31822043	29897447	31822045	2787292	0.06043	0.0252907	1	False
PGA_scaffold_13__1_contigs__length_14207122	7467108	14207123	2787651	0.128816	1.33168e-06	0.0908523	False
PGA_scaffold_1__3_contigs__length_68588310	15663266	68588312	2788110	0.125797	9.55905e-06	0.652157	False
PGA_scaffold_6__2_contigs__length_31822043	5256952	31822045	2788278	0.10489	6.12714e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	4334402	31822045	2788659	0.0206866	0.47587	1	False
PGA_scaffold_7__2_contigs__length_31062125	17005283	31062127	2789057	0.0457155	0.0585992	1	False
PGA_scaffold_3__2_contigs__length_37134422	27371757	37134424	2789404	0.0205715	0.40691	1	False
PGA_scaffold_8__2_contigs__length_24293693	11113399	24293695	2789433	0.0730644	0.00740192	1	False
PGA_scaffold_1__3_contigs__length_68588310	55033833	68588312	2789576	0.0433382	0.13803	1	False
PGA_scaffold_10__1_contigs__length_24013043	14700343	24013044	2790080	0.0453225	0.0806334	1	False
PGA_scaffold_5__3_contigs__length_33547463	1939749	33547464	2790231	0.0154718	0.572682	1	False
PGA_scaffold_3__2_contigs__length_37134422	18174050	37134424	2790457	0.0593852	0.0377282	1	False
PGA_scaffold_7__2_contigs__length_31062125	23936507	31062127	2790497	0.0658653	0.0316562	1	False
PGA_scaffold_4__2_contigs__length_36220498	5428359	36220500	2790641	0.11138	4.18418e-05	1	False
PGA_scaffold_8__2_contigs__length_24293693	3952227	24293695	2790657	0.126861	1.73731e-07	0.0118526	True
PGA_scaffold_4__2_contigs__length_36220498	35811557	36220500	2791017	0.0984864	0.000296113	1	False
PGA_scaffold_13__1_contigs__length_14207122	10956032	14207123	2791409	0.0150308	0.601253	1	False
PGA_scaffold_3__2_contigs__length_37134422	12900116	37134424	2791703	0.0247797	0.411854	1	False
PGA_scaffold_5__3_contigs__length_33547463	10375058	33547464	2791826	0.118885	7.70835e-07	0.0525895	False
PGA_scaffold_5__3_contigs__length_33547463	12481955	33547464	2792409	0.0561643	0.0609702	1	False
PGA_scaffold_1__3_contigs__length_68588310	66921212	68588312	2792927	0.0422646	0.156518	1	False
PGA_scaffold_1__3_contigs__length_68588310	19357673	68588312	2792935	0.0350847	0.117344	1	False
PGA_scaffold_1__3_contigs__length_68588310	4413552	68588312	2792950	0.029985	0.222173	1	False
PGA_scaffold_10__1_contigs__length_24013043	3838898	24013044	2792988	0.140444	2.06743e-09	0.000141048	True
PGA_scaffold_5__3_contigs__length_33547463	16377059	33547464	2792999	0.123736	1.84186e-08	0.00125659	True
PGA_scaffold_6__2_contigs__length_31822043	28274647	31822045	2794387	0.0648588	0.0344034	1	False
PGA_scaffold_1__3_contigs__length_68588310	61989693	68588312	2794478	0.0625389	0.0193453	1	False
PGA_scaffold_8__2_contigs__length_24293693	2564751	24293695	2794609	0.0510741	0.0910301	1	False
PGA_scaffold_3__2_contigs__length_37134422	24629732	37134424	2795396	0.000498474	1	1	False
PGA_scaffold_9__2_contigs__length_24672620	1783869	24672622	2795583	0.0487064	0.10244	1	False
PGA_scaffold_7__2_contigs__length_31062125	25831358	31062127	2795584	0.0477478	0.118518	1	False
PGA_scaffold_1__3_contigs__length_68588310	65865966	68588312	2795748	0.105254	3.29143e-05	1	False
PGA_scaffold_6__2_contigs__length_31822043	9786269	31822045	2796275	0.170439	1.11022e-16	7.57439e-12	True
PGA_scaffold_3__2_contigs__length_37134422	18173913	37134424	2796359	0.134482	3.7609e-06	0.256584	False
PGA_scaffold_3__2_contigs__length_37134422	30742792	37134424	2796959	0.0188173	0.424385	1	False
PGA_scaffold_6__2_contigs__length_31822043	28314622	31822045	2797361	0.124522	1.18649e-06	0.0809473	False
PGA_scaffold_7__2_contigs__length_31062125	16556387	31062127	2797460	0.0717223	0.0173365	1	False
PGA_scaffold_12__3_contigs__length_13210736	1199537	13210738	2797863	0.066057	0.0318259	1	False
PGA_scaffold_7__2_contigs__length_31062125	9980797	31062127	2797975	0.0945657	0.00191393	1	False
PGA_scaffold_11__2_contigs__length_17094816	16469554	17094818	2798574	0.0782599	0.00452195	1	False
PGA_scaffold_4__2_contigs__length_36220498	7052978	36220500	2799189	0.0404241	0.0873403	1	False
PGA_scaffold_8__2_contigs__length_24293693	6259366	24293695	2799231	0.00523396	0.86513	1	False
PGA_scaffold_1__3_contigs__length_68588310	59239268	68588312	2799530	0.10212	0.000558435	1	False
PGA_scaffold_9__2_contigs__length_24672620	24459239	24672622	2799976	0.0231693	0.449146	1	False
