#source:radsex-map;min_depth:5;min_qual:20;min_freq:0.1;signif_threshold:0.05;bonferroni:true;n_markers:56523
Contig	Position	Length	Marker_id	Bias	P	CorrectedP	Signif
PGA_scaffold_1__3_contigs__length_68588310	11824720	68588312	2284476	-0.185039	0.00328901	1	False
PGA_scaffold_1__3_contigs__length_68588310	29642265	68588312	2284526	-0.130033	0.189415	1	False
PGA_scaffold_11__2_contigs__length_17094816	2343236	17094818	2284587	-0.0468647	0.344646	1	False
PGA_scaffold_6__2_contigs__length_31822043	24409205	31822045	2284652	-0.152255	0.118115	1	False
PGA_scaffold_7__2_contigs__length_31062125	18609244	31062127	2284978	0.270847	0.0035686	1	False
PGA_scaffold_9__2_contigs__length_24672620	6672683	24672622	2285098	-0.0690869	0.136133	1	False
PGA_scaffold_2__3_contigs__length_39821804	2509374	39821807	2285136	-0.117932	0.20252	1	False
PGA_scaffold_6__2_contigs__length_31822043	9757130	31822045	2285347	-0.0517052	0.451172	1	False
PGA_scaffold_1__3_contigs__length_68588310	46120813	68588312	2285545	-0.00220019	1	1	False
PGA_scaffold_2__3_contigs__length_39821804	659158	39821807	2285924	0.0391639	0.718615	1	False
PGA_scaffold_8__2_contigs__length_24293693	2178329	24293695	2286123	-0.0468647	0.344646	1	False
PGA_scaffold_5__3_contigs__length_33547463	1363850	33547464	2286259	-0.0534653	0.664296	1	False
PGA_scaffold_9__2_contigs__length_24672620	23194199	24672622	2286424	-0.135094	0.157435	1	False
PGA_scaffold_10__1_contigs__length_24013043	4516655	24013044	2286463	-0.0785478	0.393933	1	False
PGA_scaffold_6__2_contigs__length_31822043	14217167	31822045	2286475	-0.0393839	0.588476	1	False
PGA_scaffold_1__3_contigs__length_68588310	12278741	68588312	2286498	-0.049725	0.5678	1	False
PGA_scaffold_9__2_contigs__length_24672620	11402333	24672622	2286666	-0.0563256	0.578214	1	False
PGA_scaffold_1__3_contigs__length_68588310	59239268	68588312	2286796	-0.159736	0.0941294	1	False
PGA_scaffold_4__2_contigs__length_36220498	1072293	36220500	2287401	0.00990099	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	12278741	68588312	2287514	-0.0710671	0.472217	1	False
PGA_scaffold_1__3_contigs__length_68588310	41175123	68588312	2287582	-0.0492849	0.415347	1	False
PGA_scaffold_6__2_contigs__length_31822043	22541942	31822045	2287710	0.189219	0.0506352	1	False
PGA_scaffold_1__3_contigs__length_68588310	45232838	68588312	2287933	0.112651	0.273367	1	False
PGA_scaffold_3__2_contigs__length_37134422	29154011	37134424	2288058	-0.0910891	0.22342	1	False
PGA_scaffold_8__2_contigs__length_24293693	11404596	24293695	2288294	0.10253	0.334553	1	False
PGA_scaffold_6__2_contigs__length_31822043	22727861	31822045	2288459	-0.0629263	0.600148	1	False
PGA_scaffold_11__2_contigs__length_17094816	7166998	17094818	2288563	-0.0270627	0.773889	1	False
PGA_scaffold_6__2_contigs__length_31822043	9639508	31822045	2288813	-0.130253	0.159292	1	False
PGA_scaffold_2__3_contigs__length_39821804	32667203	39821807	2288821	0.0723873	0.490546	1	False
PGA_scaffold_5__3_contigs__length_33547463	31871078	33547464	2288899	0.0242024	0.910495	1	False
PGA_scaffold_10__1_contigs__length_24013043	23855050	24013044	2289009	-0.029923	0.804458	1	False
PGA_scaffold_4__2_contigs__length_36220498	7794595	36220500	2289197	-0.0492849	0.415347	1	False
PGA_scaffold_13__1_contigs__length_14207122	7466975	14207123	2289253	-0.19934	0.0294946	1	False
PGA_scaffold_8__2_contigs__length_24293693	10950769	24293695	2289526	0.0807481	0.439827	1	False
PGA_scaffold_11__2_contigs__length_17094816	7389969	17094818	2289702	-0.0136414	1	1	False
PGA_scaffold_8__2_contigs__length_24293693	1885231	24293695	2289790	-0.0171617	0.978483	1	False
PGA_scaffold_6__2_contigs__length_31822043	7742454	31822045	2289843	0.00418043	1	1	False
PGA_scaffold_11__2_contigs__length_17094816	4685690	17094818	2289918	-0.0266227	0.887963	1	False
PGA_scaffold_5__3_contigs__length_33547463	13506890	33547464	2289922	-0.172277	0.0524451	1	False
PGA_scaffold_5__3_contigs__length_33547463	23410713	33547464	2290193	0.0169417	0.988836	1	False
PGA_scaffold_9__2_contigs__length_24672620	23194354	24672622	2290247	-0.132673	0.158828	1	False
PGA_scaffold_2__3_contigs__length_39821804	9571954	39821807	2290324	-0.256326	0.0024475	1	False
PGA_scaffold_3__2_contigs__length_37134422	12839146	37134424	2290373	-0.0913091	0.0494055	1	False
PGA_scaffold_4__2_contigs__length_36220498	25073583	36220500	2290381	0.0129813	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	61347754	68588312	2290489	-0.107811	0.288979	1	False
PGA_scaffold_8__2_contigs__length_24293693	2561633	24293695	2290679	0.19692	0.0288656	1	False
PGA_scaffold_4__2_contigs__length_36220498	27131558	36220500	2290747	0.188999	0.0535436	1	False
PGA_scaffold_2__3_contigs__length_39821804	17824710	39821807	2290792	-0.219142	0.0147233	1	False
PGA_scaffold_9__2_contigs__length_24672620	17778400	24672622	2290842	-0.187019	0.0400439	1	False
PGA_scaffold_7__2_contigs__length_31062125	13230611	31062127	2291068	-0.0270627	0.773889	1	False
PGA_scaffold_6__2_contigs__length_31822043	24254873	31822045	2291114	-0.0959296	0.244114	1	False
PGA_scaffold_5__3_contigs__length_33547463	8274699	33547464	2291874	-0.0369637	0.556881	1	False
PGA_scaffold_1__3_contigs__length_68588310	20639459	68588312	2291936	-0.251485	0.00168667	1	False
PGA_scaffold_2__3_contigs__length_39821804	13271218	39821807	2292102	-0.283388	0.00132388	1	False
PGA_scaffold_4__2_contigs__length_36220498	7052859	36220500	2292133	-0.0833883	0.387803	1	False
PGA_scaffold_13__1_contigs__length_14207122	4635976	14207123	2292162	-0.154015	0.10132	1	False
PGA_scaffold_4__2_contigs__length_36220498	1363343	36220500	2292358	-0.141694	0.139635	1	False
PGA_scaffold_1__3_contigs__length_68588310	19223191	68588312	2292482	-0.182398	0.0168287	1	False
PGA_scaffold_1__3_contigs__length_68588310	11047474	68588312	2292514	-0.29571	0.000895666	1	False
PGA_scaffold_7__2_contigs__length_31062125	26980218	31062127	2292657	-0.117492	0.255502	1	False
PGA_scaffold_5__3_contigs__length_33547463	18337265	33547464	2292751	-0.267767	0.00349479	1	False
PGA_scaffold_10__1_contigs__length_24013043	265797	24013044	2292764	-0.238944	0.00672538	1	False
PGA_scaffold_7__2_contigs__length_31062125	18863291	31062127	2292862	-0.144334	0.145771	1	False
PGA_scaffold_5__3_contigs__length_33547463	28933459	33547464	2292911	-0.0369637	0.556881	1	False
PGA_scaffold_9__2_contigs__length_24672620	4436927	24672622	2292967	0.310231	0.000974465	1	False
PGA_scaffold_8__2_contigs__length_24293693	2178467	24293695	2293128	-0.168977	0.0793271	1	False
PGA_scaffold_12__3_contigs__length_13210736	12745127	13210738	2293280	0.0118812	1	1	False
PGA_scaffold_7__2_contigs__length_31062125	19895457	31062127	2293290	-0.127833	0.158703	1	False
PGA_scaffold_9__2_contigs__length_24672620	21925989	24672622	2293386	-0.169857	0.0505107	1	False
PGA_scaffold_7__2_contigs__length_31062125	3627792	31062127	2293467	-0.0787679	0.287249	1	False
PGA_scaffold_2__3_contigs__length_39821804	5654977	39821807	2293580	-0.228823	0.0152687	1	False
PGA_scaffold_12__3_contigs__length_13210736	10458027	13210738	2293817	-0.0451045	0.709493	1	False
PGA_scaffold_2__3_contigs__length_39821804	11826513	39821807	2293833	-0.00726074	1	1	False
PGA_scaffold_10__1_contigs__length_24013043	6457154	24013044	2293933	0.152035	0.128613	1	False
PGA_scaffold_1__3_contigs__length_68588310	4469466	68588312	2293938	0.191639	0.0487101	1	False
PGA_scaffold_1__3_contigs__length_68588310	4224798	68588312	2294144	-0.20198	0.0180748	1	False
PGA_scaffold_1__3_contigs__length_68588310	35088442	68588312	2294234	-0.0591859	0.260088	1	False
PGA_scaffold_12__3_contigs__length_13210736	1404747	13210738	2294305	-0.0178218	0.980841	1	False
PGA_scaffold_1__3_contigs__length_68588310	27928362	68588312	2294402	-0.0715072	0.198353	1	False
PGA_scaffold_11__2_contigs__length_17094816	2343099	17094818	2294442	-0.145214	0.0882129	1	False
PGA_scaffold_8__2_contigs__length_24293693	3193765	24293695	2294487	0.00990099	1	1	False
PGA_scaffold_3__2_contigs__length_37134422	7312001	37134424	2294616	-0.0369637	0.556881	1	False
PGA_scaffold_11__2_contigs__length_17094816	2767713	17094818	2294750	0.169417	0.0846304	1	False
PGA_scaffold_7__2_contigs__length_31062125	22189223	31062127	2294952	-0.144334	0.145771	1	False
PGA_scaffold_1__3_contigs__length_68588310	44605429	68588312	2295036	-0.105171	0.316344	1	False
PGA_scaffold_4__2_contigs__length_36220498	351913	36220500	2295091	0.0349835	0.771973	1	False
PGA_scaffold_4__2_contigs__length_36220498	29200889	36220500	2295113	-0.19604	0.0334562	1	False
PGA_scaffold_10__1_contigs__length_24013043	7197752	24013044	2295259	0.161716	0.102009	1	False
PGA_scaffold_1__3_contigs__length_68588310	32177531	68588312	2295305	-0.0235423	0.933373	1	False
PGA_scaffold_2__3_contigs__length_39821804	19876310	39821807	2295322	-0.019582	0.940679	1	False
PGA_scaffold_2__3_contigs__length_39821804	26164592	39821807	2295837	-0.029483	0.766877	1	False
PGA_scaffold_3__2_contigs__length_37134422	22964250	37134424	2296024	0.000220001	1	1	False
PGA_scaffold_7__2_contigs__length_31062125	16974095	31062127	2296078	-0.0413641	0.74765	1	False
PGA_scaffold_3__2_contigs__length_37134422	20703006	37134424	2296292	0.255666	0.00736211	1	False
PGA_scaffold_3__2_contigs__length_37134422	9756394	37134424	2296302	-0.070847	0.515246	1	False
PGA_scaffold_10__1_contigs__length_24013043	2392120	24013044	2296308	0.181518	0.0639429	1	False
PGA_scaffold_12__3_contigs__length_13210736	10442643	13210738	2296378	0.130033	0.189415	1	False
PGA_scaffold_8__2_contigs__length_24293693	5568809	24293695	2296433	-0.029483	0.766877	1	False
PGA_scaffold_11__2_contigs__length_17094816	15456404	17094818	2296684	0.0336634	0.83939	1	False
PGA_scaffold_8__2_contigs__length_24293693	9132041	24293695	2296810	-0.0770077	0.358883	1	False
PGA_scaffold_6__2_contigs__length_31822043	19343097	31822045	2296917	-0.0369637	0.556881	1	False
PGA_scaffold_1__3_contigs__length_68588310	19223054	68588312	2296960	-0.221782	0.00774441	1	False
PGA_scaffold_7__2_contigs__length_31062125	10852940	31062127	2296980	-0.0620462	0.411451	1	False
PGA_scaffold_6__2_contigs__length_31822043	9044881	31822045	2297148	0.216282	0.0252477	1	False
PGA_scaffold_6__2_contigs__length_31822043	9886446	31822045	2297173	-0.0418042	0.601016	1	False
PGA_scaffold_9__2_contigs__length_24672620	23608252	24672622	2297188	-0.0833883	0.387803	1	False
PGA_scaffold_3__2_contigs__length_37134422	1431005	37134424	2297237	-0.218482	0.0220252	1	False
PGA_scaffold_7__2_contigs__length_31062125	6816590	31062127	2297340	-0.174257	0.077265	1	False
PGA_scaffold_3__2_contigs__length_37134422	20807744	37134424	2297375	-0.221562	0.0151768	1	False
PGA_scaffold_2__3_contigs__length_39821804	35942344	39821807	2297585	0.236084	0.0137575	1	False
PGA_scaffold_6__2_contigs__length_31822043	20502639	31822045	2297657	0.0176018	0.979148	1	False
PGA_scaffold_11__2_contigs__length_17094816	6796451	17094818	2297760	0.0662266	0.482966	1	False
PGA_scaffold_4__2_contigs__length_36220498	14791969	36220500	2297825	-0.0908691	0.318322	1	False
PGA_scaffold_4__2_contigs__length_36220498	4204825	36220500	2297937	0.243564	0.0103821	1	False
PGA_scaffold_6__2_contigs__length_31822043	28243287	31822045	2298032	-0.10341	0.173098	1	False
PGA_scaffold_5__3_contigs__length_33547463	20277895	33547464	2298257	0.260726	0.0063103	1	False
PGA_scaffold_12__3_contigs__length_13210736	8946509	13210738	2298280	-0.212981	0.00525949	1	False
PGA_scaffold_4__2_contigs__length_36220498	7694986	36220500	2298475	-0.169637	0.0722897	1	False
PGA_scaffold_5__3_contigs__length_33547463	20807512	33547464	2298675	-0.214301	0.0131383	1	False
PGA_scaffold_8__2_contigs__length_24293693	5322563	24293695	2298797	-0.0176018	0.979148	1	False
PGA_scaffold_1__3_contigs__length_68588310	9293633	68588312	2298933	-0.130253	0.159292	1	False
PGA_scaffold_8__2_contigs__length_24293693	22428739	24293695	2298950	-0.192079	0.0264457	1	False
PGA_scaffold_12__3_contigs__length_13210736	12628932	13210738	2299075	-0.208801	0.0314956	1	False
PGA_scaffold_12__3_contigs__length_13210736	10442645	13210738	2299110	-0.0536854	0.637872	1	False
PGA_scaffold_1__3_contigs__length_68588310	1900491	68588312	2299178	-0.231683	0.00483247	1	False
PGA_scaffold_5__3_contigs__length_33547463	31544910	33547464	2299192	-0.0464246	0.678694	1	False
PGA_scaffold_8__2_contigs__length_24293693	11414835	24293695	2299271	-0.000440046	1	1	False
PGA_scaffold_13__1_contigs__length_14207122	993752	14207123	2299311	-0.0772277	0.432697	1	False
PGA_scaffold_7__2_contigs__length_31062125	2272682	31062127	2299445	-0.0393839	0.588476	1	False
PGA_scaffold_1__3_contigs__length_68588310	12795987	68588312	2299490	0.0807481	0.439827	1	False
PGA_scaffold_4__2_contigs__length_36220498	35706933	36220500	2299640	-0.0343235	0.744289	1	False
PGA_scaffold_1__3_contigs__length_68588310	33613954	68588312	2300142	-0.0715072	0.198353	1	False
PGA_scaffold_7__2_contigs__length_31062125	2210271	31062127	2300152	0.171617	0.0811833	1	False
PGA_scaffold_8__2_contigs__length_24293693	2561329	24293695	2300212	-0.0440044	0.692106	1	False
PGA_scaffold_11__2_contigs__length_17094816	15456404	17094818	2300215	0.0259626	0.912017	1	False
PGA_scaffold_8__2_contigs__length_24293693	17518003	24293695	2300311	-0.00726074	1	1	False
PGA_scaffold_7__2_contigs__length_31062125	8531532	31062127	2300329	-0.0393839	0.588476	1	False
PGA_scaffold_2__3_contigs__length_39821804	10899810	39821807	2300352	0.154455	0.122476	1	False
PGA_scaffold_5__3_contigs__length_33547463	21095930	33547464	2300424	0.174477	0.0700176	1	False
PGA_scaffold_1__3_contigs__length_68588310	28173042	68588312	2300881	-0.169637	0.0722897	1	False
PGA_scaffold_3__2_contigs__length_37134422	2990404	37134424	2300920	0.156876	0.11597	1	False
PGA_scaffold_9__2_contigs__length_24672620	5922176	24672622	2301105	0.139494	0.166437	1	False
PGA_scaffold_7__2_contigs__length_31062125	2210271	31062127	2301334	-0.214301	0.0131383	1	False
PGA_scaffold_3__2_contigs__length_37134422	4559498	37134424	2301401	-0.10319	0.254828	1	False
PGA_scaffold_2__3_contigs__length_39821804	2007035	39821807	2301530	-0.246425	0.00395332	1	False
PGA_scaffold_10__1_contigs__length_24013043	14397565	24013044	2301575	0.228603	0.0176628	1	False
PGA_scaffold_5__3_contigs__length_33547463	3792518	33547464	2301621	0.00990099	1	1	False
PGA_scaffold_5__3_contigs__length_33547463	20796337	33547464	2301700	-0.0349835	0.771973	1	False
PGA_scaffold_5__3_contigs__length_33547463	9886820	33547464	2301981	-0.0264026	0.901155	1	False
PGA_scaffold_5__3_contigs__length_33547463	28190521	33547464	2302074	-0.112871	0.24764	1	False
PGA_scaffold_7__2_contigs__length_31062125	19182708	31062127	2302170	-0.107811	0.288979	1	False
PGA_scaffold_5__3_contigs__length_33547463	3792518	33547464	2302308	-0.010121	1	1	False
PGA_scaffold_1__3_contigs__length_68588310	51395439	68588312	2302460	-0.140374	0.0781159	1	False
PGA_scaffold_2__3_contigs__length_39821804	2923366	39821807	2302464	0.189439	0.0405037	1	False
PGA_scaffold_4__2_contigs__length_36220498	27038160	36220500	2302687	-0.144994	0.12363	1	False
PGA_scaffold_10__1_contigs__length_24013043	4037166	24013044	2302817	-0.0715072	0.198353	1	False
PGA_scaffold_7__2_contigs__length_31062125	16556322	31062127	2302953	0.209461	0.0106801	1	False
PGA_scaffold_9__2_contigs__length_24672620	8027860	24672622	2303169	-0.0884488	0.317516	1	False
PGA_scaffold_12__3_contigs__length_13210736	8946509	13210738	2303206	-0.10429	0.223099	1	False
PGA_scaffold_2__3_contigs__length_39821804	23012614	39821807	2303266	0.243564	0.0103821	1	False
PGA_scaffold_3__2_contigs__length_37134422	2446946	37134424	2303513	-0.0743674	0.269223	1	False
PGA_scaffold_6__2_contigs__length_31822043	9757267	31822045	2303522	-0.0983498	0.249826	1	False
PGA_scaffold_9__2_contigs__length_24672620	22982746	24672622	2303584	-0.157316	0.0951141	1	False
PGA_scaffold_3__2_contigs__length_37134422	9003026	37134424	2303609	0.125193	0.197239	1	False
PGA_scaffold_5__3_contigs__length_33547463	23788905	33547464	2303822	-0.214301	0.0131383	1	False
PGA_scaffold_6__2_contigs__length_31822043	13045603	31822045	2304021	0.0288229	0.880147	1	False
PGA_scaffold_4__2_contigs__length_36220498	21658369	36220500	2304118	0.029703	0.591611	1	False
PGA_scaffold_5__3_contigs__length_33547463	31870941	33547464	2304144	0.174477	0.0700176	1	False
PGA_scaffold_4__2_contigs__length_36220498	34566181	36220500	2304270	-0.0327833	0.832995	1	False
PGA_scaffold_8__2_contigs__length_24293693	17517816	24293695	2304330	-0.0369637	0.556881	1	False
PGA_scaffold_1__3_contigs__length_68588310	2663022	68588312	2304351	-0.122772	0.199962	1	False
PGA_scaffold_9__2_contigs__length_24672620	17310373	24672622	2304368	0.0226623	0.922122	1	False
PGA_scaffold_5__3_contigs__length_33547463	25923483	33547464	2304395	-0.0976898	0.361231	1	False
PGA_scaffold_7__2_contigs__length_31062125	16654374	31062127	2304431	0.029703	0.591611	1	False
PGA_scaffold_10__1_contigs__length_24013043	4037166	24013044	2304611	0.0486249	0.697372	1	False
PGA_scaffold_8__2_contigs__length_24293693	13001709	24293695	2304629	-0.040044	0.740519	1	False
PGA_scaffold_4__2_contigs__length_36220498	1310005	36220500	2304798	0.176898	0.0681666	1	False
PGA_scaffold_13__1_contigs__length_14207122	5965580	14207123	2305129	-0.0468647	0.344646	1	False
PGA_scaffold_9__2_contigs__length_24672620	17341736	24672622	2305140	-0.0690869	0.136133	1	False
PGA_scaffold_5__3_contigs__length_33547463	14280508	33547464	2305159	-0.146315	0.0755588	1	False
PGA_scaffold_4__2_contigs__length_36220498	6577451	36220500	2305161	-0.0468647	0.344646	1	False
PGA_scaffold_5__3_contigs__length_33547463	24627687	33547464	2305443	-0.0440044	0.692106	1	False
PGA_scaffold_2__3_contigs__length_39821804	37496825	39821807	2305593	-0.0171617	0.978483	1	False
PGA_scaffold_9__2_contigs__length_24672620	17450573	24672622	2305598	-0.0787679	0.287249	1	False
PGA_scaffold_4__2_contigs__length_36220498	20797824	36220500	2305970	-0.206821	0.0203657	1	False
PGA_scaffold_8__2_contigs__length_24293693	11601054	24293695	2306258	0.184378	0.0534427	1	False
PGA_scaffold_1__3_contigs__length_68588310	41919080	68588312	2306319	0.179318	0.0659013	1	False
PGA_scaffold_3__2_contigs__length_37134422	36704979	37134424	2306570	0.159296	0.109134	1	False
PGA_scaffold_3__2_contigs__length_37134422	29855955	37134424	2306597	0.187459	0.00541429	1	False
PGA_scaffold_12__3_contigs__length_13210736	5792220	13210738	2306626	-0.0521452	0.507273	1	False
PGA_scaffold_7__2_contigs__length_31062125	12866139	31062127	2306939	0.0193619	0.960374	1	False
PGA_scaffold_5__3_contigs__length_33547463	28291790	33547464	2307030	0.189879	0.00776608	1	False
PGA_scaffold_2__3_contigs__length_39821804	36152808	39821807	2307051	-0.347635	6.82256e-05	1	False
PGA_scaffold_12__3_contigs__length_13210736	2435273	13210738	2307060	0.0176018	0.979148	1	False
PGA_scaffold_12__3_contigs__length_13210736	9678352	13210738	2307222	0.0191419	0.968483	1	False
PGA_scaffold_5__3_contigs__length_33547463	1363850	33547464	2307399	0.221342	0.0204951	1	False
PGA_scaffold_4__2_contigs__length_36220498	32314392	36220500	2307444	0.162376	0.0713269	1	False
PGA_scaffold_10__1_contigs__length_24013043	95649	24013044	2307503	-0.235424	0.00606516	1	False
PGA_scaffold_4__2_contigs__length_36220498	16811824	36220500	2307552	-0.110671	0.196784	1	False
PGA_scaffold_12__3_contigs__length_13210736	10458038	13210738	2307743	0.130033	0.189415	1	False
PGA_scaffold_7__2_contigs__length_31062125	13437471	31062127	2307762	-0.0860286	0.314657	1	False
PGA_scaffold_6__2_contigs__length_31822043	1384067	31822045	2307931	-0.288449	0.000592914	1	False
PGA_scaffold_11__2_contigs__length_17094816	16660475	17094818	2308197	-0.275908	0.00224915	1	False
PGA_scaffold_10__1_contigs__length_24013043	1019115	24013044	2308272	0.0415842	0.705422	1	False
PGA_scaffold_2__3_contigs__length_39821804	22785783	39821807	2308386	-0.29813	0.000963276	1	False
PGA_scaffold_13__1_contigs__length_14207122	8198932	14207123	2308519	-0.0393839	0.588476	1	False
PGA_scaffold_8__2_contigs__length_24293693	4996973	24293695	2308562	0.0737074	0.393225	1	False
PGA_scaffold_10__1_contigs__length_24013043	21731675	24013044	2308672	-0.0393839	0.588476	1	False
PGA_scaffold_6__2_contigs__length_31822043	22640157	31822045	2308801	-0.0270627	0.773889	1	False
PGA_scaffold_3__2_contigs__length_37134422	35795824	37134424	2308837	-0.261166	0.00306036	1	False
PGA_scaffold_4__2_contigs__length_36220498	18122965	36220500	2308844	0.0440044	0.692106	1	False
PGA_scaffold_7__2_contigs__length_31062125	13215475	31062127	2308940	-0.131793	0.171484	1	False
PGA_scaffold_1__3_contigs__length_68588310	31862349	68588312	2309038	-0.125193	0.197239	1	False
PGA_scaffold_7__2_contigs__length_31062125	4025345	31062127	2309119	-0.164796	0.0723086	1	False
PGA_scaffold_1__3_contigs__length_68588310	49353536	68588312	2309301	-0.216942	0.00553889	1	False
PGA_scaffold_1__3_contigs__length_68588310	12039070	68588312	2309508	0.162156	0.0925316	1	False
PGA_scaffold_3__2_contigs__length_37134422	7311868	37134424	2309531	0.156656	0.108917	1	False
PGA_scaffold_7__2_contigs__length_31062125	10166994	31062127	2309652	-0.147415	0.122489	1	False
PGA_scaffold_9__2_contigs__length_24672620	22043741	24672622	2309680	-0.0710671	0.472217	1	False
PGA_scaffold_4__2_contigs__length_36220498	15128497	36220500	2309949	-0.0393839	0.588476	1	False
PGA_scaffold_4__2_contigs__length_36220498	18123102	36220500	2310028	0.030363	0.860081	1	False
PGA_scaffold_5__3_contigs__length_33547463	12419554	33547464	2310030	-0.0270627	0.773889	1	False
PGA_scaffold_12__3_contigs__length_13210736	11636063	13210738	2310134	-0.0673267	0.506935	1	False
PGA_scaffold_5__3_contigs__length_33547463	25366755	33547464	2310217	-0.152695	0.0591957	1	False
PGA_scaffold_7__2_contigs__length_31062125	10185572	31062127	2310284	0.270627	0.00446817	1	False
PGA_scaffold_6__2_contigs__length_31822043	13131024	31822045	2310347	-0.114852	0.26989	1	False
PGA_scaffold_4__2_contigs__length_36220498	17388851	36220500	2310352	-0.120352	0.201764	1	False
PGA_scaffold_7__2_contigs__length_31062125	6816590	31062127	2310546	0.10033	0.336631	1	False
PGA_scaffold_6__2_contigs__length_31822043	24409429	31822045	2310709	-0.152255	0.118115	1	False
PGA_scaffold_2__3_contigs__length_39821804	38409474	39821807	2310861	-0.00726074	1	1	False
PGA_scaffold_5__3_contigs__length_33547463	29566386	33547464	2311228	-0.137734	0.121828	1	False
PGA_scaffold_4__2_contigs__length_36220498	11530032	36220500	2311350	-0.0440044	0.692106	1	False
PGA_scaffold_1__3_contigs__length_68588310	13040695	68588312	2311841	-0.0162816	0.998009	1	False
PGA_scaffold_12__3_contigs__length_13210736	10820852	13210738	2311915	0.159736	0.0941294	1	False
PGA_scaffold_5__3_contigs__length_33547463	9412290	33547464	2311996	-0.206821	0.0203657	1	False
PGA_scaffold_13__1_contigs__length_14207122	13688340	14207123	2312090	-0.20396	0.0353908	1	False
PGA_scaffold_13__1_contigs__length_14207122	7084807	14207123	2312124	-0.260286	0.00390566	1	False
PGA_scaffold_3__2_contigs__length_37134422	29855818	37134424	2312371	-0.0275028	0.849521	1	False
PGA_scaffold_6__2_contigs__length_31822043	13045466	31822045	2312400	-0.0734873	0.465263	1	False
PGA_scaffold_8__2_contigs__length_24293693	5327442	24293695	2312435	-0.221782	0.00774441	1	False
PGA_scaffold_10__1_contigs__length_24013043	4279347	24013044	2312533	-0.0913091	0.0494055	1	False
PGA_scaffold_8__2_contigs__length_24293693	9452624	24293695	2312595	-0.216062	0.0245168	1	False
PGA_scaffold_4__2_contigs__length_36220498	17541668	36220500	2312668	0.0831683	0.4301	1	False
PGA_scaffold_6__2_contigs__length_31822043	6431730	31822045	2312728	-0.109351	0.231449	1	False
PGA_scaffold_1__3_contigs__length_68588310	48194767	68588312	2312751	-0.0191419	0.968483	1	False
PGA_scaffold_3__2_contigs__length_37134422	14300911	37134424	2312825	-0.150275	0.0537575	1	False
PGA_scaffold_2__3_contigs__length_39821804	25701367	39821807	2312835	-0.312871	0.000659951	1	False
PGA_scaffold_2__3_contigs__length_39821804	3360902	39821807	2312848	-0.0171617	0.978483	1	False
PGA_scaffold_4__2_contigs__length_36220498	19145703	36220500	2313086	0.164356	0.0978383	1	False
PGA_scaffold_7__2_contigs__length_31062125	3203470	31062127	2313139	-0.020022	0.941983	1	False
PGA_scaffold_4__2_contigs__length_36220498	27765960	36220500	2313296	-0.154455	0.122476	1	False
PGA_scaffold_3__2_contigs__length_37134422	10763192	37134424	2313359	-0.231683	0.00483247	1	False
PGA_scaffold_5__3_contigs__length_33547463	30356086	33547464	2313518	-0.0838284	0.151999	1	False
PGA_scaffold_5__3_contigs__length_33547463	31087142	33547464	2313817	-0.208141	0.0112265	1	False
PGA_scaffold_8__2_contigs__length_24293693	4992117	24293695	2314041	-0.161936	0.102758	1	False
PGA_scaffold_6__2_contigs__length_31822043	27466343	31822045	2314058	0.157096	0.111394	1	False
PGA_scaffold_7__2_contigs__length_31062125	10185572	31062127	2314265	-0.147415	0.122489	1	False
PGA_scaffold_3__2_contigs__length_37134422	23659163	37134424	2314516	-0.0613861	0.487581	1	False
PGA_scaffold_7__2_contigs__length_31062125	7886518	31062127	2314545	-0.127613	0.193695	1	False
PGA_scaffold_11__2_contigs__length_17094816	3516907	17094818	2314662	0.166997	0.0877302	1	False
PGA_scaffold_4__2_contigs__length_36220498	12872765	36220500	2314680	-0.0671067	0.434348	1	False
PGA_scaffold_6__2_contigs__length_31822043	24254721	31822045	2314708	-0.105831	0.183664	1	False
PGA_scaffold_8__2_contigs__length_24293693	11601054	24293695	2314751	-0.0541254	0.470737	1	False
PGA_scaffold_2__3_contigs__length_39821804	7288439	39821807	2314838	-0.0690869	0.136133	1	False
PGA_scaffold_1__3_contigs__length_68588310	54969767	68588312	2315143	-0.0468647	0.344646	1	False
PGA_scaffold_3__2_contigs__length_37134422	20985891	37134424	2315164	-0.285809	0.00143633	1	False
PGA_scaffold_4__2_contigs__length_36220498	35706933	36220500	2315271	0.211661	0.0214594	1	False
PGA_scaffold_4__2_contigs__length_36220498	1606649	36220500	2315415	-0.0279428	0.885847	1	False
PGA_scaffold_1__3_contigs__length_68588310	23633342	68588312	2315469	0.208801	0.0314956	1	False
PGA_scaffold_11__2_contigs__length_17094816	16311143	17094818	2315622	-0.220682	0.0134195	1	False
PGA_scaffold_10__1_contigs__length_24013043	4037303	24013044	2315815	-0.0567657	0.164148	1	False
PGA_scaffold_5__3_contigs__length_33547463	10222057	33547464	2315842	-0.226623	0.00945206	1	False
PGA_scaffold_1__3_contigs__length_68588310	57453117	68588312	2315880	-0.140154	0.123404	1	False
PGA_scaffold_1__3_contigs__length_68588310	48393112	68588312	2316402	-0.0750275	0.493867	1	False
PGA_scaffold_5__3_contigs__length_33547463	9412153	33547464	2316597	-0.250825	0.00879445	1	False
PGA_scaffold_12__3_contigs__length_13210736	9957197	13210738	2316958	0.0391639	0.718615	1	False
